ptf_id,lat,lon,Variable_id,Variable_nameShort,Variable_firstMeasured,Variable_lastMeasured,time_delta,Variable_name,Variable_canonicalUnit,Variable_description,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
481637.0,13.2,115.6,31.0,SUB_T,2007-10-13T01:29:13,2008-04-19T00:52:14,188.97431712962964,Ocean temperature,K,3D field of temperature of the ocean Requested in upper and deep ocean.,0.0,79.9380324074074,109.03626157407408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481646.0,15.4,113.8,1.0,SUB_SAL,2007-10-13T02:06:23,2015-08-31T23:56:23,2879.909722222222,Ocean salinity,1e-3,3D field of salinity of the ocean,0.0,79.91222222222223,365.0,365.0,365.0,365.0,365.0,365.0,365.0,242.99747685185187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481646.0,15.4,113.8,3.0,SUB_PRESS,2007-10-13T02:06:23,2007-12-27T22:27:12,75.84778935185186,Pressure,dbar,Pressure(depth) measured by CTD.,0.0,75.84778935185186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481646.0,15.4,113.8,3.0,SUB_PRESS,2007-10-13T02:06:23,2007-12-27T22:27:12,75.84778935185186,Pressure,dbar,Pressure(depth) measured by CTD.,0.0,79.91222222222223,365.0,365.0,365.0,365.0,365.0,365.0,365.0,242.99747685185187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481646.0,15.4,113.8,3.0,SUB_PRESS,2007-10-13T02:06:23,2015-08-31T23:56:23,2879.909722222222,Pressure,dbar,Pressure(depth) measured by CTD.,0.0,75.84778935185186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481646.0,15.4,113.8,3.0,SUB_PRESS,2007-10-13T02:06:23,2015-08-31T23:56:23,2879.909722222222,Pressure,dbar,Pressure(depth) measured by CTD.,0.0,79.91222222222223,365.0,365.0,365.0,365.0,365.0,365.0,365.0,242.99747685185187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481646.0,15.4,113.8,31.0,SUB_T,2007-10-13T02:06:23,2015-08-31T23:56:23,2879.909722222222,Ocean temperature,K,3D field of temperature of the ocean Requested in upper and deep ocean.,0.0,79.91222222222223,365.0,365.0,365.0,365.0,365.0,365.0,365.0,242.99747685185187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485889.0,18.0002,118.5012,1.0,SUB_SAL,2007-09-06T21:47:07,2015-10-18T15:53:11,2963.754212962963,Ocean salinity,1e-3,3D field of salinity of the ocean,0.0,116.09226851851852,365.0,365.0,365.0,365.0,365.0,365.0,365.0,290.66192129629627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485889.0,18.0002,118.5012,3.0,SUB_PRESS,2007-09-06T21:47:07,2008-07-07T21:04:37,304.9704861111111,Pressure,dbar,Pressure(depth) measured by CTD.,0.0,116.09226851851852,188.87819444444443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485889.0,18.0002,118.5012,3.0,SUB_PRESS,2007-09-06T21:47:07,2008-07-07T21:04:37,304.9704861111111,Pressure,dbar,Pressure(depth) measured by CTD.,0.0,116.09226851851852,365.0,365.0,365.0,365.0,365.0,365.0,365.0,290.66192129629627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
